TEMP.no.negatives.2,DO,vel_cm_s,meanHSIo,WDP,ZICE,ZSNOW,Perimeter,Hectares,max_depth,avg_fetch,sdi,econ,pct_outl,num_outl,pct_aqveg,CHLcal,FDD,dis_z_score,OBJECTID,SHEETBAR,FLDNUM,Month,Day,Year,uniq_id,AQUA_CODE,AQUA_DESC,pool,DEPTH_HSI_2m,TEMP_HSI,DO_HSI,VELOCITY_HSI,HSI_winter_cover,HSI_Winter_water_quality,HSI_winter_other
2.5,25,0,0.83,0.56,24,2,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,19.50786,123,0.259368185,13280,43024605,3,1,28,2016,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.75,1,1,0.72,0.83,1
2.4,11.3,0,0.82,0.34,23,1,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,1.91171,123,0.259368185,13281,43024606,3,1,28,2016,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.73,1,1,0.72,0.82,1
1.6,19.6,0,0.73,0.3,23,1,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,9.10318,123,0.259368185,13282,43024607,3,1,28,2016,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.6,1,1,0.72,0.73,1
3,18.4,0,0.885,0.66,24,1,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,3.13579,123,0.259368185,13283,43024608,3,1,28,2016,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.83,1,1,0.72,0.89,1
3,13.4,0,0.87,0.48,22,1,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,1.45268,123,0.259368185,13285,43024609,3,1,28,2016,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.83,1,1,0.72,0.89,1
2.9,19.1,0,0.86,0.54,21,1,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,5.73696,123,0.259368185,13286,43024610,3,1,28,2016,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.82,1,1,0.72,0.88,1
3.4,17.6,0,0.89,0.55,23,1,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,9.25619,123,0.259368185,13287,43024614,3,1,28,2016,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.9,1,1,0.72,0.93,1
1.4,9.9,0,0.72,0.86,10,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,2.33851,394,1.078624671,13369,43025543,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.57,1,1,0.72,0.71,1
1.4,10.3,0,0.745,0.78,22,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,8.50437,394,1.078624671,13371,43025544,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.57,1,1,0.72,0.71,1
1.2,10.4,0,0.71,0.7,22,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,20.8361,394,1.078624671,13373,43025545,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.53,1,1,0.72,0.69,1
4.3,19.4,0,0.92,0.7,20,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,2.83844,394,1.078624671,13375,43025546,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,1,1,1,0.72,1,1
4.6,21.5,0,0.92,0.82,18,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,2.33851,394,1.078624671,13377,43025547,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,1,1,1,0.72,1,1
2.9,12.8,0,0.86,0.5,20,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,6.17134,394,1.078624671,13379,43025548,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.82,1,1,0.72,0.88,1
5.3,14.3,0,0.92,0.96,16,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,29.16835,394,1.078624671,13380,43025549,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,1,1,1,0.72,1,1
5.4,14.4,0,0.92,0.85,14,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,15.83675,394,1.078624671,13382,43025553,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,1,1,1,0.72,1,1
4.1,12.9,0,0.92,0.71,10,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,12.00392,394,1.078624671,13384,43025554,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,1,1,1,0.72,1,1
5.1,10.7,0,0.92,1.24,15,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,97.15951,394,1.078624671,13386,43025555,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,1,1,1,0.72,1,1
5.8,13.8,0,0.92,0.96,10,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,33.83441,394,1.078624671,13388,43025556,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,1,1,1,0.72,1,1
5.3,9.4,0,0.92,1.12,14,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,15.83675,394,1.078624671,13390,43025557,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,1,1,1,0.72,1,1
4.5,11.7,0,0.92,1.14,14,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,4.50489,394,1.078624671,13392,43025558,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,1,1,1,0.72,1,1
5.5,15.1,0,0.92,0.51,18,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,13.67037,394,1.078624671,13394,43025559,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,1,1,1,0.72,1,1
4.1,13.8,0,0.92,0.9,15,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,3.00509,394,1.078624671,13395,43025560,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,1,1,1,0.72,1,1
4.1,14.6,0,0.92,0.92,16,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,3.17173,394,1.078624671,13397,43025561,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,1,1,1,0.72,1,1
4.6,19.2,0,0.92,0.69,17,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,9.3376,394,1.078624671,13399,43025562,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,1,1,1,0.72,1,1
3.9,16.4,0,0.91,0.82,14,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,8.17108,394,1.078624671,13401,43025563,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.98,1,1,0.72,0.99,1
4.5,18.6,0,0.92,0.81,16,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,6.50463,394,1.078624671,13403,43025564,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,1,1,1,0.72,1,1
3.4,14.3,0,0.89,0.92,10,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,10.33747,394,1.078624671,13405,43025565,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.9,1,1,0.72,0.93,1
2.8,12.1,0,0.865,1.11,18,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,5.50476,394,1.078624671,13407,43025566,3,1,26,2017,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.8,1,1,0.72,0.87,1
0.2,12.6,2,0.1,0.91,24,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,11.3902,512.1087,0.50124391,13528,43026478,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.1,1,0.99,0.72,0.1,0.19
0.9,18.6,0,0.63,0.56,26,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,11.708,512.1087,0.50124391,13530,43026479,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.45,1,1,0.72,0.63,1
1.1,11.5,0,0.68,0.25,15,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,7.4177,512.1087,0.50124391,13532,43026481,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.52,1,1,0.72,0.68,1
0.8,16.8,0,0.4,0.51,27,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,18.8585,512.1087,0.50124391,13533,43026482,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.4,1,1,0.72,0.4,1
1,15.4,0,0.67,0.44,24,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,14.5682,512.1087,0.50124391,13534,43026483,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.5,1,1,0.72,0.67,1
1.1,17.3,0,0.68,0.51,25,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,23.4666,512.1087,0.50124391,13535,43026484,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.52,1,1,0.72,0.68,1
0.7,18.1,0,0.35,0.51,28,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,8.8478,512.1087,0.50124391,13536,43026485,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.35,1,1,0.72,0.35,1
0.9,15.4,0,0.7,0.6,28,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,5.8287,512.1087,0.50124391,13537,43026486,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.45,1,1,0.72,0.63,1
0.8,16.2,0,0.595,0.7,28,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,4.0808,512.1087,0.50124391,13539,43026487,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.4,1,1,0.72,0.4,1
1.4,13.6,0,0.71,0.54,26,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,18.6996,512.1087,0.50124391,13541,43026488,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.57,1,1,0.72,0.71,1
2.3,11.3,0,0.81,0.54,25,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,7.4177,512.1087,0.50124391,13542,43026489,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.72,1,1,0.72,0.81,1
2,10.9,0,0.78,0.5,28,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,7.2588,512.1087,0.50124391,13543,43026490,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.67,1,1,0.72,0.78,1
2.1,12.3,0,0.845,0.64,26,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,4.7164,512.1087,0.50124391,13544,43026491,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.68,1,1,0.72,0.79,1
1.8,15.7,0,0.75,0.51,27,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,11.5491,512.1087,0.50124391,13546,43026495,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.63,1,1,0.72,0.75,1
1.9,15.1,0,0.77,0.52,28,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,36.3375,512.1087,0.50124391,13547,43026496,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.65,1,1,0.72,0.77,1
1.4,14.4,0,0.71,0.58,27,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,9.9601,512.1087,0.50124391,13548,43026497,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.57,1,1,0.72,0.71,1
1.7,13.4,0,0.75,0.54,28,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,7.5766,512.1087,0.50124391,13549,43026498,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.62,1,1,0.72,0.75,1
1.7,13,0,0.75,0.58,28,0,39256.71,942.5759,8.48,1.065957,3.607039,41.92218,0.2516474,1,78.68929,7.5766,512.1087,0.50124391,13550,43026499,3,1,24,2018,P13_CFL_70,CFL,Contiguous Floodplain Lake,P13,0.72,0.62,1,1,0.72,0.75,1
2.4,20,0,0.61,0.22,18,0,1030.194,4.515669,0.81,0.26119,1.367582,0,9.062105,1,100,14.46894,4.5,-0.245189777,11598,43011581,3,1,24,2002,P13_CFL_71,CFL,Contiguous Floodplain Lake,P13,0.2,0.73,1,1,0.2,0.82,1
1.3,13.4,0,0.56,0.42,0,0,1030.194,4.515669,0.81,0.26119,1.367582,0,9.062105,1,100,18.0302,203.5,0.092916074,12019,43014918,3,1,30,2006,P13_CFL_71,CFL,Contiguous Floodplain Lake,P13,0.2,0.55,1,1,0.2,0.7,1
0.2,4.6,0,0.1,0.3,0,0,5366.576,13.68856,1.04,0.1276151,4.091792,0,1.615053,1,88.22657,6.69472,478.5,-0.211379192,11224,43008737,3,1,28,2000,P13_CFL_73,CFL,Contiguous Floodplain Lake,P13,0.2,0.1,0.7,1,0.2,0.1,1
0,11.3,0,0,0.14,29,12,5366.576,13.68856,1.04,0.1276151,4.091792,0,1.615053,1,88.22657,8.35255,1078.5,-0.273798734,13066,43022621,3,1,31,2014,P13_CFL_73,CFL,Contiguous Floodplain Lake,P13,0.2,0,1,1,0.2,0,1
2,7.6,0,0.59,0.48,9,0,1101.105,1.760083,0.47,0.04918051,2.341301,0,4.496977,1,6.017875,4.1954,203.5,0.092916074,12012,43014912,3,1,30,2006,P13_CFL_80,CFL,Contiguous Floodplain Lake,P13,0.2,0.67,1,1,0.2,0.78,1
0.1,9.5,0,0.05,0.15,43,10,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,2.26775,688.25,-0.133354765,10651,43003086,3,1,30,1996,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.05,1,1,0.2,0.05,1
0.2,9.6,0,0.1,1.32,41,10,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,37.5635,688.25,-0.133354765,10653,43003088,3,1,30,1996,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.1,1,1,0.2,0.1,1
0.7,8.2,0,0.35,0.78,42,10,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,5.1437,688.25,-0.133354765,10654,43003089,3,1,30,1996,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.35,1,1,0.2,0.35,1
0.3,10.3,0,0.15,0.2,40,4,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,5.1106,725.5,0.126726659,10775,43004333,3,1,30,1997,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.15,1,1,0.2,0.15,1
0.1,10.8,0,0.05,0.22,40,6,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,0,725.5,0.126726659,10776,43004334,3,1,30,1997,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.05,1,1,0.2,0.05,1
1.4,11.9,0,0.56,0.93,18,4,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,10.9549,270.5,0.150133987,10845,43005532,3,1,27,1998,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.57,1,1,0.2,0.71,1
0.5,12.4,0,0.25,0.71,18,5,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,10.16956,270.5,0.150133987,10846,43005533,3,1,27,1998,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.25,1,1,0.2,0.25,1
0.8,13,0,0.4,0.73,19,4,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,14.09626,270.5,0.150133987,10847,43005534,3,1,27,1998,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.4,1,1,0.2,0.4,1
0.1,0.2,0,0,0.48,20,0,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,4.06136,270.5,0.150133987,10849,43005536,3,1,27,1998,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.05,0,1,0.2,0,1
0.4,14.4,0,0.2,0.54,29,9,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,19.45824,478.5,-0.211379192,11220,43008733,3,1,28,2000,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.2,1,1,0.2,0.2,1
1.4,12,0,0.56,0.28,22,0,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,9.01536,478.5,-0.211379192,11221,43008734,3,1,28,2000,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.57,1,1,0.2,0.71,1
2.2,15.9,0,0.6,0.23,19,4,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,28.3264,478.5,-0.211379192,11223,43008736,3,1,28,2000,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.7,1,1,0.2,0.8,1
1.2,10,0,0.55,0.69,35,0,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,5.17286,885,-0.107346623,11404,43010184,3,1,30,2001,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.53,1,1,0.2,0.69,1
0.4,10.8,0,0.2,0.17,35,0,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,2.61567,885,-0.107346623,11406,43010186,3,1,30,2001,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.2,1,1,0.2,0.2,1
2.2,14.6,0,0.615,0.85,21,0,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,16.91182,4.5,-0.146358836,11607,43011588,3,1,25,2002,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.7,1,1,0.2,0.8,1
2.7,16.8,0,0.62,0.41,17,0,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,9.20148,4.5,-0.146358836,11609,43011589,3,1,25,2002,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.78,1,1,0.2,0.85,1
0.3,7.4,0,0.15,0.09,15,0,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,4.16304,4.5,-0.146358836,11610,43011593,3,1,25,2002,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.15,1,1,0.2,0.15,1
0,13.5,0,0,0.09,31,4,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,8.98471,394.5,-0.224383263,11863,43013972,3,1,28,2005,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0,1,1,0.2,0,1
0,13,0,0,0.18,23,3,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,15.67027,394.5,-0.224383263,11864,43013973,3,1,28,2005,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0,1,1,0.2,0,1
1.8,20,0,0.595,0.77,8,0,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,22.0013,203.5,0.092916074,12013,43014913,3,1,30,2006,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.63,1,1,0.2,0.75,1
0.1,14,0,0.05,0.28,12,0,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,56.9883,270,-0.14895965,12124,43015853,3,1,25,2007,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.05,1,1,0.2,0.05,1
1.1,18.7,0,0.55,0.39,11,6,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,58.9115,270,-0.14895965,12126,43015855,3,1,25,2007,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.52,1,1,0.2,0.68,1
0.9,14.6,0,0.53,0.3,11,4,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,3.3791,270,-0.14895965,12127,43015856,3,1,25,2007,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.45,1,1,0.2,0.63,1
0.3,11.8,0,0.15,0.3,20,2,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,5.22624,405.5,0.059105489,13177,43023633,3,1,29,2015,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.15,1,1,0.2,0.15,1
0.1,10.6,0,0.05,0.2,20,2,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,23.61594,405.5,0.059105489,13178,43023634,3,1,29,2015,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.05,1,1,0.2,0.05,1
1.2,18.2,0,0.56,0.76,26,0,13536.23,89.485,1.26,0.2501271,4.036619,6.053335,1.450034,2,84.41829,102.9166,512.1087,0.50124391,13569,43026521,3,1,25,2018,P13_CFL_82,CFL,Contiguous Floodplain Lake,P13,0.2,0.53,1,1,0.2,0.69,1
0.8,7.4,0,0.4,0.22,30,12,4875.103,10.54021,1.51,0.07367167,4.235983,0,3.048308,1,90.22279,15.59232,725.5,0.126726659,10769,43004327,3,1,30,1997,P13_CFL_86,CFL,Contiguous Floodplain Lake,P13,0.2,0.4,1,1,0.2,0.4,1
0,5.3,0,0,0.16,22,4,4875.103,10.54021,1.51,0.07367167,4.235983,0,3.048308,1,90.22279,76.37091,394.5,-0.224383263,11855,43013961,3,1,28,2005,P13_CFL_86,CFL,Contiguous Floodplain Lake,P13,0.2,0,1,1,0.2,0,1
0.1,11.8,0,0.175,0.82,38,12,4875.103,10.54021,1.51,0.07367167,4.235983,0,3.048308,1,90.22279,2.67358,909.5,-0.164564536,12410,43017840,3,1,29,2009,P13_CFL_86,CFL,Contiguous Floodplain Lake,P13,0.2,0.05,1,1,0.2,0.05,1
1,8.4,0,0.55,0.24,16,10,663.6534,0.7465954,0.53,0.04968574,2.166675,46.57457,15.37069,2,100,25.75712,478.5,-0.211379192,11214,43008724,3,1,28,2000,P13_CFL_94,CFL,Contiguous Floodplain Lake,P13,0.2,0.5,1,1,0.2,0.67,1
0.1,0.8,0,0,0.5,30,11,24642.19,215.7371,2.36,0.3040278,4.732733,63.67775,3.336689,9,82.60581,12.4643,688.25,-0.133354765,10643,43003078,3,1,30,1996,P13_CFL_97,CFL,Contiguous Floodplain Lake,P13,0.24,0.05,0,1,0.24,0,1
0.1,7.9,0,0.05,0.1,27,5,24642.19,215.7371,2.36,0.3040278,4.732733,63.67775,3.336689,9,82.60581,0.87335,688.25,-0.133354765,10644,43003079,3,1,30,1996,P13_CFL_97,CFL,Contiguous Floodplain Lake,P13,0.24,0.05,1,1,0.24,0.05,1
0.2,7.4,0,0.1,0.69,22,8,24642.19,215.7371,2.36,0.3040278,4.732733,63.67775,3.336689,9,82.60581,29.72,688.25,-0.133354765,10645,43003080,3,1,30,1996,P13_CFL_97,CFL,Contiguous Floodplain Lake,P13,0.24,0.1,1,1,0.24,0.1,1
0.2,11,0,0.1,0.18,27,10,24642.19,215.7371,2.36,0.3040278,4.732733,63.67775,3.336689,9,82.60581,8.16224,725.5,0.126726659,10765,43004320,3,1,30,1997,P13_CFL_97,CFL,Contiguous Floodplain Lake,P13,0.24,0.1,1,1,0.24,0.1,1
0.1,12,0,0.05,0.68,20,7,24642.19,215.7371,2.36,0.3040278,4.732733,63.67775,3.336689,9,82.60581,46.20794,270.5,0.150133987,10819,43005506,3,1,27,1998,P13_CFL_97,CFL,Contiguous Floodplain Lake,P13,0.24,0.05,1,1,0.24,0.05,1
1.8,10.2,0,0.61,0.97,19,7,24642.19,215.7371,2.36,0.3040278,4.732733,63.67775,3.336689,9,82.60581,19.33186,270.5,0.150133987,10820,43005507,3,1,27,1998,P13_CFL_97,CFL,Contiguous Floodplain Lake,P13,0.24,0.63,1,1,0.24,0.75,1
2,7.7,0,0.62,0.67,19,10,24642.19,215.7371,2.36,0.3040278,4.732733,63.67775,3.336689,9,82.60581,9.01536,478.5,-0.211379192,11172,43008677,3,1,26,2000,P13_CFL_97,CFL,Contiguous Floodplain Lake,P13,0.24,0.67,1,1,0.24,0.78,1
0.1,12.7,0,0.05,0.2,20,1,24642.19,215.7371,2.36,0.3040278,4.732733,63.67775,3.336689,9,82.60581,4.53984,478.5,-0.211379192,11174,43008679,3,1,26,2000,P13_CFL_97,CFL,Contiguous Floodplain Lake,P13,0.24,0.05,1,1,0.24,0.05,1
0.3,10.7,0,0.15,0.2,20,6,24642.19,215.7371,2.36,0.3040278,4.732733,63.67775,3.336689,9,82.60581,3.79392,478.5,-0.211379192,11175,43008680,3,1,26,2000,P13_CFL_97,CFL,Contiguous Floodplain Lake,P13,0.24,0.15,1,1,0.24,0.15,1
0.2,12.6,0,0.1,0.21,18,7,24642.19,215.7371,2.36,0.3040278,4.732733,63.67775,3.336689,9,82.60581,8.4352,478.5,-0.211379192,11176,43008681,3,1,26,2000,P13_CFL_97,CFL,Contiguous Floodplain Lake,P13,0.24,0.1,1,1,0.24,0.1,1
0.1,12.6,0,0.05,1.19,27,8,24642.19,215.7371,2.36,0.3040278,4.732733,63.67775,3.336689,9,82.60581,4.20832,478.5,-0.211379192,11177,43008682,3,1,26,2000,P13_CFL_97,CFL,Contiguous Floodplain Lake,P13,0.24,0.05,1,1,0.24,0.05,1
1.3,9.6,0,0.59,0.31,22,6,24642.19,215.7371,2.36,0.3040278,4.732733,63.67775,3.336689,9,82.60581,6.74017,885,-0.08133848,11317,43010089,3,1,23,2001,P13_CFL_97,CFL,Contiguous Floodplain Lake,P13,0.24,0.55,1,1,0.24,0.7,1
0.9,13.7,0,0.56,0.47,33,2,24642.19,215.7371,2.36,0.3040278,4.732733,63.67775,3.336689,9,82.60581,2.53318,885,-0.08133848,11318,43010090,3,1,23,2001,P13_CFL_97,CFL,Contiguous Floodplain Lake,P13,0.24,0.45,1,1,0.24,0.63,1
0.1,13,0,0.05,0.42,22,2,24642.19,215.7371,2.36,0.3040278,4.732733,63.67775,3.336689,9,82.60581,0,885,-0.08133848,11320,43010092,3,1,23,2001,P13_CFL_97,CFL,Contiguous Floodplain Lake,P13,0.24,0.05,1,1,0.24,0.05,1
